occ_code_isco08	occ_title_isco08	year	daioe_allapps	daioe_stratgames	daioe_videogames	daioe_imgrec	daioe_imgcompr	daioe_imggen	daioe_readcompr	daioe_lngmod	daioe_translat	daioe_speechrec	daioe_genai	pctl_rank_allapps	pctl_rank_stratgames	pctl_rank_videogames	pctl_rank_imgrec	pctl_rank_imgcompr	pctl_rank_imggen	pctl_rank_readcompr	pctl_rank_lngmod	pctl_rank_translat	pctl_rank_speechrec	pctl_rank_genai
7125	Glaziers	2022	24.503428	.22167931	5.6376324	.37022662	.12926525	.50558197	.11945825	.37197259	.019579213	.23933917	1.4896551	19.93	14.98	76.059998	28.66	21.110001	22.76	15.68	16.629999	15.45	12.85	18.75
7125	Glaziers	2023	26.505825	.22167937	5.6419444	.37259796	.17618859	.50781208	.19549291	.48226708	.019798448	.41068384	1.6335462	19.690001	14.98	76.059998	28.66	21.110001	22.76	15.68	16.629999	15.45	12.85	18.99
7126	Plumbers and pipe fitters	2010	.20464227	.068254247		.021229479						.0020659072		15.45	19.690001		23						10.26	
7126	Plumbers and pipe fitters	2011	.34079504	.1358268		.025276717						.0041318145		14.98	19.690001		23						10.26	
7126	Plumbers and pipe fitters	2012	.50125545	.1468211		.064987466				.00023613201		.010711242	.00023613201	13.8	19.690001		23				14.27		10.26	14.27
7126	Plumbers and pipe fitters	2013	3.1300344	.1578154	1.5625081	.092157409				.00065995287		.017290669	.00065995287	37.619999	19.690001	65.68	23				14.27		10.26	14.27
7126	Plumbers and pipe fitters	2014	5.1342177	.16880968	2.4924664	.12049791			.0014462895	.005719746		.022059243	.005719746	37.150002	19.690001	65.68	23			14.27	14.27		10.26	14.27
7126	Plumbers and pipe fitters	2015	8.5038309	.18078941	3.4224248	.15240365		.018732913	.0024303331	.010357237	.0014363839	.117667	.047716424	26.77	19.690001	65.68	23		25.120001	14.27	14.27	12.15	10.26	18.99
7126	Plumbers and pipe fitters	2016	12.295151	.22444917	3.6865561	.15576355	.035007693	.24262559	.063641794	.017215656	.0040698587	.13326414	.35677686	18.040001	19.690001	65.68	23	15.68	25.120001	14.27	14.27	12.15	10.26	22.290001
7126	Plumbers and pipe fitters	2017	12.705146	.22594202	3.7103982	.17345437	.048299793	.24266002	.065380991	.018427882	.0058771055	.13875812	.35843164	17.1	19.690001	65.68	23	15.68	25.120001	14.27	14.27	12.15	10.26	22.290001
7126	Plumbers and pipe fitters	2018	14.793587	.22606714	4.2508006	.18373032	.048324626	.28692946	.068724021	.043749344	.0081371069	.15264234	.49493057	15.92	19.690001	65.68	23	15.68	25.120001	14.27	14.27	12.15	10.26	21.110001
7126	Plumbers and pipe fitters	2019	19.156101	.22613278	5.3459487	.24140945	.052148346	.32003084	.092554197	.062707238	.015740478	.18193783	.59705091	15.68	19.690001	65.68	23	15.68	25.120001	14.27	14.27	12.15	10.26	20.639999
7126	Plumbers and pipe fitters	2020	20.854633	.22616448	5.3795462	.29503861	.061948653	.38454282	.09381599	.15421343	.01739566	.20483905	.90661108	15.21	19.690001	65.68	23	15.68	25.120001	14.27	14.27	12.15	10.26	18.99
7126	Plumbers and pipe fitters	2021	22.403385	.22623697	5.3846693	.34884349	.10965268	.49481857	.099092171	.18511119	.018130193	.2162243	1.1644348	15.21	19.690001	65.68	23	15.68	25.120001	14.27	14.27	12.15	10.26	18.99
7126	Plumbers and pipe fitters	2022	23.870436	.22623703	5.4004073	.36045003	.12504615	.51737571	.11750864	.36279419	.018485973	.23251155	1.4911913	13.56	19.690001	65.68	23	15.68	25.120001	14.27	14.27	12.15	10.26	18.99
7126	Plumbers and pipe fitters	2023	25.822176	.2262371	5.4045382	.36275873	.17043795	.51965779	.19230236	.47036716	.018692967	.39896828	1.6323575	13.09	19.690001	65.68	23	15.68	25.120001	14.27	14.27	12.15	10.26	18.75
7127	Air conditioning and refrigeration mechanics	2010	.22025359	.073344767		.021687221						.0026339591		30.07	36.200001		27.950001						34.32	
7127	Air conditioning and refrigeration mechanics	2011	.36847326	.14595699		.025821723						.0052679181		30.309999	36.200001		27.950001						34.32	
7127	Air conditioning and refrigeration mechanics	2012	.54361045	.15777126		.066388704				.00028823013		.013656459	.00028823013	30.07	36.200001		27.950001				29.83		34.32	29.83
7127	Air conditioning and refrigeration mechanics	2013	3.0560234	.16958553	1.4304655	.094144471				.00080555916		.022045	.00080555916	31.01	36.200001	47.290001	27.950001				29.83		34.32	29.83
7127	Air conditioning and refrigeration mechanics	2014	5.0140786	.18139981	2.281836	.12309605			.0017718533	.0069817002		.028124765	.0069817002	29.129999	36.200001	47.290001	27.950001			31.49	29.83		34.32	29.83
7127	Air conditioning and refrigeration mechanics	2015	8.4774504	.19427299	3.1332066	.15568972		.020581316	.002977408	.012642367	.0018867176	.15002131	.054767832	25.83	36.200001	47.290001	27.950001		41.389999	31.49	29.83	32.669998	34.32	33.610001
7127	Air conditioning and refrigeration mechanics	2016	12.552735	.24118897	3.3750172	.15912206	.036930934	.2665658	.077967755	.021013968	.0053458367	.16990711	.39970079	22.52	36.200001	47.290001	27.950001	25.83	41.389999	31.49	29.83	32.669998	34.32	36.91
7127	Air conditioning and refrigeration mechanics	2017	12.992703	.24279316	3.3968444	.17719434	.050953269	.26660359	.08009845	.022493649	.00771969	.17691174	.40169036	22.76	36.200001	47.290001	27.950001	25.83	41.389999	31.49	29.83	32.669998	34.32	36.669998
7127	Air conditioning and refrigeration mechanics	2018	15.150542	.24292761	3.8915789	.18769185	.050979465	.31524116	.084194012	.053401817	.010688245	.19461364	.55862552	22.52	36.200001	47.290001	27.950001	25.83	41.389999	31.49	29.83	32.669998	34.32	35.73
7127	Air conditioning and refrigeration mechanics	2019	19.64809	.24299815	4.8941798	.24661463	.055013254	.35160872	.11338842	.076542407	.020675419	.23196435	.67603695	22.290001	36.200001	47.290001	27.950001	25.83	41.389999	31.49	29.83	32.669998	34.32	35.5
7127	Air conditioning and refrigeration mechanics	2020	21.53367	.2430322	4.9249382	.30140015	.06535197	.42248619	.11493425	.18823774	.022849534	.26116261	1.0362047	23.469999	36.200001	47.290001	27.950001	25.83	41.389999	31.49	29.83	32.669998	34.32	34.32
7127	Air conditioning and refrigeration mechanics	2021	23.248711	.24311011	4.9296284	.35636514	.11567674	.543643	.12139811	.22595251	.023814356	.2756784	1.3300002	23.700001	36.200001	47.290001	27.950001	25.83	41.389999	31.49	29.83	32.669998	34.32	34.32
7127	Air conditioning and refrigeration mechanics	2022	24.925117	.24311018	4.944036	.36822194	.13191588	.56842583	.14396019	.44283792	.024281679	.29644409	1.718004	24.17	36.200001	47.290001	27.950001	25.83	41.389999	31.49	29.83	32.669998	34.32	33.139999
7127	Air conditioning and refrigeration mechanics	2023	27.237793	.24311025	4.9478178	.3705804	.1798014	.5709331	.2355902	.5741449	.024553569	.50867057	1.8880345	25.35	36.200001	47.290001	27.950001	25.83	41.389999	31.49	29.83	32.669998	34.32	33.369999
7131	Painters and related workers	2010	.18885146	.061898358		.020536501						.0018081719		4.8299999	5.3099999		15.21						3.6600001	
7131	Painters and related workers	2011	.31317371	.1231785		.024451628						.0036163437		3.8900001	5.3099999		15.21						3.6600001	
7131	Painters and related workers	2012	.46228236	.133149		.062866136				.00020924769		.0093749464	.00020924769	4.1300001	5.3099999		15.21				7.1900001		3.6600001	7.1900001
7131	Painters and related workers	2013	3.0281804	.14311948	1.5494487	.089149185				.0005848154		.015133549	.0005848154	27.48	5.3099999	63.799999	15.21				7.1900001		3.6600001	7.1900001
7131	Painters and related workers	2014	4.9698844	.15308999	2.4716346	.11656459			.0013202815	.0050685368		.019307211	.0050685368	27	5.3099999	63.799999	15.21			9.79	7.1900001		3.6600001	7.1900001
7131	Painters and related workers	2015	8.1723824	.16395415	3.3938205	.14742886		.016962878	.0022185904	.0091780368	.0013089774	.10298729	.042836912	15.45	5.3099999	63.799999	15.21		12.85	9.79	7.1900001	6.96	3.6600001	9.0799999
7131	Painters and related workers	2016	11.712796	.20354828	3.6557443	.15067908	.033746742	.2197004	.058097005	.015255607	.0037088641	.11663858	.32184601	9.0799999	5.3099999	63.799999	15.21	11.44	12.85	9.79	7.1900001	6.96	3.6600001	10.5
7131	Painters and related workers	2017	12.100393	.20490211	3.6793871	.16779244	.046560071	.21973154	.059684675	.016329817	.0053558089	.12144715	.32331723	8.8400002	5.3099999	63.799999	15.21	11.44	12.85	9.79	7.1900001	6.96	3.6600001	10.5
7131	Painters and related workers	2018	14.082494	.20501558	4.2152724	.17773296	.04658401	.25981805	.062736444	.038768359	.0074153487	.13359922	.44581649	8.6099997	5.3099999	63.799999	15.21	11.44	12.85	9.79	7.1900001	6.96	3.6600001	9.79
7131	Painters and related workers	2019	18.243704	.20507511	5.3012676	.2335293	.050270006	.28979176	.084490418	.055567838	.014344305	.15923992	.53746277	7.9000001	5.3099999	63.799999	15.21	11.44	12.85	9.79	7.1900001	6.96	3.6600001	9.3199997
7131	Painters and related workers	2020	19.814936	.20510384	5.3345847	.2854079	.059717312	.3482081	.085642278	.13665581	.015852675	.17928405	.81459725	7.1900001	5.3099999	63.799999	15.21	11.44	12.85	9.79	7.1900001	6.96	3.6600001	9.0799999
7131	Painters and related workers	2021	21.251156	.20516959	5.3396649	.33745646	.10570307	.44806412	.090458773	.16403577	.016522054	.18924892	1.0463947	6.96	5.3099999	63.799999	15.21	11.44	12.85	9.79	7.1900001	6.96	3.6600001	9.0799999
7131	Painters and related workers	2022	22.595846	.20516965	5.3552713	.34868413	.12054207	.46848989	.10727071	.32148904	.016846277	.20350423	1.3376789	6.4899998	5.3099999	63.799999	15.21	11.44	12.85	9.79	7.1900001	6.96	3.6600001	8.8400002
7131	Painters and related workers	2023	24.368725	.20516972	5.3593674	.35091749	.16429889	.47055635	.17554803	.41681457	.017034909	.34919441	1.4631373	5.0700002	5.3099999	63.799999	15.21	11.44	12.85	9.79	7.1900001	6.96	3.6600001	8.1400003
7132	Spray painters and varnishers	2010	.22025913	.069656201		.02653902						.0018125412		30.309999	23.469999		64.269997						4.1300001	
7132	Spray painters and varnishers	2011	.36182287	.1386167		.031598479						.0036250823		25.59	23.469999		64.269997						4.1300001	
7132	Spray painters and varnishers	2012	.5369212	.14983682		.081240982				.0001924305		.0093975998	.0001924305	25.35	23.469999		64.269997				4.1300001		4.1300001	4.1300001
7132	Spray painters and varnishers	2013	3.4070184	.16105694	1.7147598	.11520618				.00053781382		.015170116	.00053781382	64.980003	23.469999	86.199997	64.269997				4.1300001		4.1300001	4.1300001
7132	Spray painters and varnishers	2014	5.5597429	.17227706	2.7353339	.15063472			.0011635181	.0046611787		.019353867	.0046611787	62.150002	23.469999	86.199997	64.269997			4.3600001	4.1300001		4.1300001	4.1300001
7132	Spray painters and varnishers	2015	9.0801067	.18450285	3.7559083	.19052014		.020214949	.0019551662	.0084403986	.0012100022	.10323614	.046111517	48.939999	23.469999	86.199997	64.269997		38.09	4.3600001	4.1300001	3.6600001	4.1300001	15.68
7132	Spray painters and varnishers	2016	12.953284	.22905938	4.0457768	.19472036	.040822811	.2618207	.051198862	.014029515	.0034284275	.11692042	.36669636	34.549999	23.469999	86.199997	64.269997	43.040001	38.09	4.3600001	4.1300001	3.6600001	4.1300001	24.65
7132	Spray painters and varnishers	2017	13.385152	.23058289	4.0719419	.21683571	.056322858	.26185784	.052598018	.015017391	.0049508428	.12174061	.36810383	33.139999	23.469999	86.199997	64.269997	43.040001	38.09	4.3600001	4.1300001	3.6600001	4.1300001	24.65
7132	Spray painters and varnishers	2018	15.539762	.23071058	4.6650014	.22968169	.056351814	.30962962	.055287439	.035652548	.0068546562	.13392204	.49921563	32.43	23.469999	86.199997	64.269997	43.040001	38.09	4.3600001	4.1300001	3.6600001	4.1300001	21.58
7132	Spray painters and varnishers	2019	20.082453	.23077758	5.8668613	.30178651	.060810696	.34534979	.074458458	.05110186	.013259698	.1596247	.5973013	31.01	23.469999	86.199997	64.269997	43.040001	38.09	4.3600001	4.1300001	3.6600001	4.1300001	21.110001
7132	Spray painters and varnishers	2020	21.801014	.23080991	5.9037333	.36882845	.07223893	.41496557	.075473547	.12567279	.014654015	.17971727	.88538456	27.48	23.469999	86.199997	64.269997	43.040001	38.09	4.3600001	4.1300001	3.6600001	4.1300001	16.860001
7132	Spray painters and varnishers	2021	23.418921	.2308839	5.9093552	.43609005	.12786704	.53396571	.079718158	.15085223	.015272781	.18970621	1.1388863	25.59	23.469999	86.199997	64.269997	43.040001	38.09	4.3600001	4.1300001	3.6600001	4.1300001	17.1
7132	Spray painters and varnishers	2022	24.813227	.23088397	5.9266267	.45059937	.14581752	.55830741	.094533935	.29565102	.015572488	.20399597	1.4265953	22.049999	23.469999	86.199997	64.269997	43.040001	38.09	4.3600001	4.1300001	3.6600001	4.1300001	14.03
7132	Spray painters and varnishers	2023	26.601498	.23088405	5.93116	.45348552	.19874933	.56077003	.15470435	.38331521	.015746858	.3500382	1.5460665	20.17	23.469999	86.199997	64.269997	43.040001	38.09	4.3600001	4.1300001	3.6600001	4.1300001	13.09
7133	Building structure cleaners	2010																						
7133	Building structure cleaners	2011																						
7133	Building structure cleaners	2012																						
7133	Building structure cleaners	2013																						
7133	Building structure cleaners	2014																						
7133	Building structure cleaners	2015																						
7133	Building structure cleaners	2016																						
7133	Building structure cleaners	2017																						
7133	Building structure cleaners	2018																						
7133	Building structure cleaners	2019																						
7133	Building structure cleaners	2020																						
7133	Building structure cleaners	2021																						
7133	Building structure cleaners	2022																						
7133	Building structure cleaners	2023																						
7211	Metal moulders and coremakers	2010	.20471154	.071574725		.019406524						.0020841137		15.92	29.6		7.9000001						11.44	
7211	Metal moulders and coremakers	2011	.34356612	.1424346		.023106229						.0041682273		15.92	29.6		7.9000001						11.44	
7211	Metal moulders and coremakers	2012	.49862808	.15396374		.059407063				.00020947789		.010805639	.00020947789	12.62	29.6		7.9000001				7.4299998		11.44	7.4299998
7211	Metal moulders and coremakers	2013	3.3926768	.16549289	1.7854128	.084243946				.00058545871		.01744305	.00058545871	63.330002	29.6	94.220001	7.9000001				7.4299998		11.44	7.4299998
7211	Metal moulders and coremakers	2014	5.5530767	.17702205	2.8480375	.11015088			.001263325	.0050741131		.022253649	.0050741131	61.91	29.6	94.220001	7.9000001			6.7199998	7.4299998		11.44	7.4299998
7211	Metal moulders and coremakers	2015	9.0830669	.18958457	3.9106622	.1393169		.016045624	.0021228809	.0091881342	.0013240569	.11870398	.04146402	49.41	29.6	94.220001	7.9000001		6.96	6.7199998	7.4299998	7.9000001	11.44	6.25
7211	Metal moulders and coremakers	2016	12.752438	.23536831	4.2124739	.14238828	.031319249	.2078203	.05559073	.015272389	.0037515908	.13443857	.30755892	29.83	29.6	94.220001	7.9000001	2.95	6.96	6.7199998	7.4299998	7.9000001	11.44	5.7800002
7211	Metal moulders and coremakers	2017	13.152732	.23693378	4.2397175	.15856002	.043210886	.20784976	.057109907	.016347781	.005417509	.13998097	.30901942	28.42	29.6	94.220001	7.9000001	2.95	6.96	6.7199998	7.4299998	7.9000001	11.44	5.7800002
7211	Metal moulders and coremakers	2018	15.283223	.23706499	4.8572125	.16795358	.0432331	.24576862	.060030024	.038811009	.0075007752	.15398756	.42770272	26.059999	29.6	94.220001	7.9000001	2.95	6.96	6.7199998	7.4299998	7.9000001	11.44	5.54
7211	Metal moulders and coremakers	2019	19.736431	.23713383	6.1085925	.22067985	.046653952	.27412152	.080845535	.05562897	.014509555	.18354122	.51649499	23.940001	29.6	94.220001	7.9000001	2.95	6.96	6.7199998	7.4299998	7.9000001	11.44	5.54
7211	Metal moulders and coremakers	2020	21.323904	.23716706	6.1469831	.26970392	.055421691	.32937908	.081947707	.13680615	.016035302	.20664427	.78672063	19.93	29.6	94.220001	7.9000001	2.95	6.96	6.7199998	7.4299998	7.9000001	11.44	5.7800002
7211	Metal moulders and coremakers	2021	22.73287	.23724307	6.1528373	.31888863	.098099582	.42383549	.086556412	.16421622	.016712392	.21812984	1.0102319	17.809999	29.6	94.220001	7.9000001	2.95	6.96	6.7199998	7.4299998	7.9000001	11.44	5.7800002
7211	Metal moulders and coremakers	2022	24.085218	.23724315	6.1708202	.32949853	.11187118	.44315672	.10264309	.32184273	.01704035	.23456064	1.2974213	16.629999	29.6	94.220001	7.9000001	2.95	6.96	6.7199998	7.4299998	7.9000001	11.44	6.4899998
7211	Metal moulders and coremakers	2023	25.902485	.23724322	6.17554	.33160898	.15248047	.44511142	.16797495	.4172731	.017231155	.40248433	1.4220899	13.56	29.6	94.220001	7.9000001	2.95	6.96	6.7199998	7.4299998	7.9000001	11.44	6.25
7212	Welders and flamecutters	2010	.22790702	.077394977		.023111586						.00223158		38.799999	46.82		39.740002						17.1	
7212	Welders and flamecutters	2011	.38030273	.15401697		.027517632						.0044631599		38.09	46.82		39.740002						17.1	
7212	Welders and flamecutters	2012	.55603474	.16648364		.070748962				.00023855371		.011570217	.00023855371	35.73	46.82		39.740002				14.98		17.1	14.98
7212	Welders and flamecutters	2013	3.5750849	.17895032	1.8200929	.10032766				.00066672114		.018677274	.00066672114	79.360001	46.82	95.400002	39.740002				14.98		17.1	14.98
7212	Welders and flamecutters	2014	5.8533173	.19141699	2.9033582	.1311807			.0014704734	.0057784053		.023828259	.0057784053	78.18	46.82	95.400002	39.740002			15.92	14.98		17.1	14.98
7212	Welders and flamecutters	2015	9.6183195	.20500106	3.9866235	.16591506		.018924844	.0024709716	.010463456	.0014700529	.12710315	.048181083	65.449997	46.82	95.400002	39.740002		27.24	15.92	14.98	13.09	17.1	19.690001
7212	Welders and flamecutters	2016	13.700541	.25450781	4.2942977	.16957283	.037513979	.24511145	.064705968	.017392213	.0041652564	.14395109	.36030588	50.119999	46.82	95.400002	39.740002	28.42	27.24	15.92	14.98	13.09	17.1	23.23
7212	Welders and flamecutters	2017	14.147621	.25620058	4.3220706	.18883204	.051757693	.2451462	.066474244	.01861687	.0060148654	.14988565	.36197707	48	46.82	95.400002	39.740002	28.42	27.24	15.92	14.98	13.09	17.1	23
