occ_code_onetsoc2010	occ_title_onetsoc2010	year	daioe_allapps	daioe_stratgames	daioe_videogames	daioe_imgrec	daioe_imgcompr	daioe_imggen	daioe_readcompr	daioe_lngmod	daioe_translat	daioe_speechrec	daioe_genai	pctl_rank_allapps	pctl_rank_stratgames	pctl_rank_videogames	pctl_rank_imgrec	pctl_rank_imgcompr	pctl_rank_imggen	pctl_rank_readcompr	pctl_rank_lngmod	pctl_rank_translat	pctl_rank_speechrec	pctl_rank_genai
51-9032.00	Cutting and Slicing Machine Setters, Operators, and Tenders	2012	.54728967	.17321607		.065550052				.00024315684		.01056636	.00024315684	27.9	50.669998		23.959999				16.82		11.23	16.82
51-9032.00	Cutting and Slicing Machine Setters, Operators, and Tenders	2013	3.5570121	.18618689	1.8332255	.092955187			0	.00067958632		.017056793	.00067958632	72.099998	50.669998	94.050003	23.959999			14.23	16.82		11.23	16.82
51-9032.00	Cutting and Slicing Machine Setters, Operators, and Tenders	2014	5.8294892	.1991577	2.9243069	.12154103			.0015361345	.0058899065		.021760868	.0058899065	70.339996	50.669998	94.050003	23.959999			18.58	16.82		11.23	16.82
51-9032.00	Cutting and Slicing Machine Setters, Operators, and Tenders	2015	9.5410614	.21329109	4.0153885	.15372296		.01881532	.0025813079	.010665362	.0014446948	.11607542	.048438702	57.709999	50.669998	94.050003	23.959999		22.620001	18.58	16.82	13.41	11.23	18.059999
51-9032.00	Cutting and Slicing Machine Setters, Operators, and Tenders	2016	13.615588	.26479983	4.3252831	.15711194	.035328124	.24369292	.067595288	.017727818	.0040934067	.13146159	.36008289	42.080002	50.669998	94.050003	23.959999	18.58	22.620001	18.58	16.82	13.41	11.23	20.549999
51-9032.00	Cutting and Slicing Machine Setters, Operators, and Tenders	2017	14.049948	.26656106	4.3532557	.17495592	.048741888	.24372748	.069442526	.018976107	.0059111104	.13688126	.36178115	40.73	50.669998	94.050003	23.959999	18.58	22.620001	18.58	16.82	13.41	11.23	20.450001
51-9032.00	Cutting and Slicing Machine Setters, Operators, and Tenders	2018	16.335678	.2667087	4.987287	.18532082	.048766948	.28819165	.072993234	.045050874	.008184189	.15057768	.50041986	39.91	50.669998	94.050003	23.959999	18.58	22.620001	18.58	16.82	13.41	11.23	19.620001
51-9032.00	Cutting and Slicing Machine Setters, Operators, and Tenders	2019	21.106623	.26678613	6.2721791	.24349925	.052625671	.32143864	.098303758	.064572759	.015831554	.1794769	.60414135	38.560001	50.669998	94.050003	23.959999	18.58	22.620001	18.58	16.82	13.41	11.23	19.41
51-9032.00	Cutting and Slicing Machine Setters, Operators, and Tenders	2020	22.864676	.26682353	6.3115978	.29759267	.062515683	.3862344	.099643938	.15880126	.017496316	.20206836	.91944242	35.869999	50.669998	94.050003	23.959999	18.58	22.620001	18.58	16.82	13.41	11.23	18.790001
51-9032.00	Cutting and Slicing Machine Setters, Operators, and Tenders	2021	24.448107	.26690903	6.3176084	.35186332	.11065634	.49699527	.10524788	.19061822	.018235097	.21329962	1.1807481	32.759998	50.669998	94.050003	23.959999	18.58	22.620001	18.58	16.82	13.41	11.23	18.889999
51-9032.00	Cutting and Slicing Machine Setters, Operators, and Tenders	2022	25.967922	.26690912	6.3360729	.3635703	.12619071	.51965159	.1248084	.37358722	.018592935	.22936657	1.5151432	29.870001	50.669998	94.050003	23.959999	18.58	22.620001	18.58	16.82	13.41	11.23	17.75
51-9032.00	Cutting and Slicing Machine Setters, Operators, and Tenders	2023	27.968424	.26690921	6.3409195	.365899	.17199798	.52194375	.2042484	.48436049	.018801127	.39357182	1.6600775	27.690001	50.669998	94.050003	23.959999	18.58	22.620001	18.58	16.82	13.41	11.23	17.549999
51-9041.00	Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders	2010	.22358836	.078218922		.021259155						.0022438848		29.24	43.630001		22.41						17.549999	
51-9041.00	Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders	2011	.37514931	.15565662		.025312051						.0044877697		30.379999	43.630001		22.41						17.549999	
51-9041.00	Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders	2012	.54447514	.16825601		.065078318				.00023393279		.011634016	.00023393279	27.07	43.630001		22.41				14.13		17.549999	14.13
51-9041.00	Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders	2013	3.526088	.18085541	1.8077157	.092286237			0	.00065380632		.018780265	.00065380632	68.889999	43.630001	92.489998	22.41			66.82	14.13		17.549999	14.13
51-9041.00	Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders	2014	5.7733402	.1934548	2.8836143	.12066636			.001470659	.0056664748		.023959652	.0056664748	66.510002	43.630001	92.489998	22.41			16.1	14.13		17.549999	14.13
51-9041.00	Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders	2015	9.4844837	.20718348	3.9595129	.15261669		.017821364	.0024712835	.010260774	.0014517474	.12780401	.046179276	56.779999	43.630001	92.489998	22.41		16.82	16.1	14.13	13.72	17.549999	14.44
51-9041.00	Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders	2016	13.466392	.25721729	4.2650952	.15598129	.034525484	.23081934	.064714149	.017055316	.0041133896	.14474484	.3420566	39.599998	43.630001	92.489998	22.41	15.17	16.82	16.1	14.13	13.72	17.549999	16.1
51-9041.00	Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders	2017	13.89864	.25892806	4.2926788	.17369685	.04763449	.23085207	.066482648	.018256253	.005939967	.15071213	.34368682	38.77	43.630001	92.489998	22.41	15.17	16.82	16.1	14.13	13.72	17.549999	16.1
51-9041.00	Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders	2018	16.153351	.25907147	4.9178872	.18398716	.04765898	.27296737	.069882013	.043341875	.0082241409	.16579248	.47589505	37.529999	43.630001	92.489998	22.41	15.17	16.82	16.1	14.13	13.72	17.549999	14.54
51-9041.00	Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders	2019	20.871975	.25914669	6.1848989	.2417469	.051430035	.30445802	.094113715	.062123198	.015908837	.19761178	.57480597	36.59	43.630001	92.489998	22.41	15.17	16.82	16.1	14.13	13.72	17.549999	14.65
51-9041.00	Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders	2020	22.605133	.25918302	6.2237692	.29545105	.061095349	.36583081	.095396772	.15277715	.017581725	.22248594	.87601298	33.18	43.630001	92.489998	22.41	15.17	16.82	16.1	14.13	13.72	17.549999	14.23
51-9041.00	Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders	2021	24.156843	.25926608	6.2296963	.34933114	.10814228	.47074053	.10076185	.18338715	.018324114	.23485203	1.1248691	30.07	43.630001	92.489998	22.41	15.17	16.82	16.1	14.13	13.72	17.549999	14.23
51-9041.00	Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders	2022	25.647934	.25926617	6.2479038	.36095387	.12332371	.49220002	.11948864	.35941529	.0186837	.25254244	1.445279	27.690001	43.630001	92.489998	22.41	15.17	16.82	16.1	14.13	13.72	17.549999	14.03
51-9041.00	Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders	2023	27.657436	.25926623	6.2526827	.36326581	.16809027	.49437106	.19554263	.46598637	.018892907	.43333942	1.5844429	25.620001	43.630001	92.489998	22.41	15.17	16.82	16.1	14.13	13.72	17.549999	13.82
51-9051.00	Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders	2010	.21304949	.073835135		.018926872						.0027323246		21.48	31.52		8.4399996						33.389999	
51-9051.00	Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders	2011	.35951361	.14693284		.022535134						.0054646493		23.24	31.52		8.4399996						33.389999	
51-9051.00	Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders	2012	.52574718	.1588261		.057938751				.00029650339		.014166461	.00029650339	21.27	31.52		8.4399996				28.93		33.389999	28.93
51-9051.00	Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders	2013	3.4000068	.17071936	1.7274311	.082161762			0	.00082868163		.022868272	.00082868163	59.580002	31.52	86.279999	8.4399996			64.339996	28.93		33.389999	28.93
51-9051.00	Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders	2014	5.6009035	.18261263	2.7555468	.10742839			.0018017299	.0071821013		.029175088	.0071821013	59.779999	31.52	86.279999	8.4399996			28.42	28.93		33.389999	28.93
51-9051.00	Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders	2015	9.322752	.19557188	3.7836626	.13587353		.014827274	.0030276123	.013005249	.0019419475	.15562387	.046416547	51.5	31.52	86.279999	8.4399996		4.1900001	28.42	28.93	31.110001	33.389999	14.75
51-9051.00	Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders	2016	13.279563	.24280153	4.0756731	.138869	.0336846	.19204044	.079282396	.021617146	.0055023255	.17625231	.31037331	35.77	31.52	86.279999	8.4399996	12.16	4.1900001	28.42	28.93	31.110001	33.389999	7.3000002
51-9051.00	Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders	2017	13.724012	.24441645	4.1020317	.15464105	.046474334	.19206767	.081449017	.0231393	.0079456689	.18351853	.31232989	35.66	31.52	86.279999	8.4399996	12.16	4.1900001	28.42	28.93	31.110001	33.389999	7.1900001
51-9051.00	Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders	2018	15.992055	.24455181	4.6994734	.16380243	.046498228	.22710735	.085613638	.054934643	.011001121	.2018815	.44592112	35.459999	31.52	86.279999	8.4399996	12.16	4.1900001	28.42	28.93	31.110001	33.389999	9.4700003
51-9051.00	Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders	2019	20.756952	.24462281	5.9102149	.21522552	.050177433	.2533074	.11530031	.078739457	.02128065	.24062708	.54587346	35.139999	31.52	86.279999	8.4399996	12.16	4.1900001	28.42	28.93	31.110001	33.389999	10.3
51-9051.00	Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders	2020	22.553299	.2446571	5.9473586	.26303792	.059607346	.30436921	.11687221	.19364086	.023518408	.27091575	.86503035	32.66	31.52	86.279999	8.4399996	12.16	4.1900001	28.42	28.93	31.110001	33.389999	12.99
51-9051.00	Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders	2021	24.103531	.24473551	5.9530225	.31100699	.10550842	.39165351	.12344506	.23243819	.024511473	.28597364	1.1074976	29.549999	31.52	86.279999	8.4399996	12.16	4.1900001	28.42	28.93	31.110001	33.389999	12.68
51-9051.00	Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders	2022	25.746393	.24473558	5.9704213	.32135463	.12032009	.40950769	.14638758	.45554897	.024992477	.30751482	1.4746917	28.83	31.52	86.279999	8.4399996	12.16	4.1900001	28.42	28.93	31.110001	33.389999	15.79
51-9051.00	Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders	2023	28.067188	.24473566	5.974988	.32341293	.16399634	.41131398	.23956263	.59062493	.025272325	.52766693	1.6428143	28	31.52	86.279999	8.4399996	12.16	4.1900001	28.42	28.93	31.110001	33.389999	16.610001
51-9061.00	Inspectors, Testers, Sorters, Samplers, and Weighers	2010	.29911366	.097025447		.02987141						.0039175441		73.959999	77.279999		73.959999						60.400002	
51-9061.00	Inspectors, Testers, Sorters, Samplers, and Weighers	2011	.49980295	.19308186		.035566166						.0078350883		74.07	77.279999		73.959999						60.400002	
51-9061.00	Inspectors, Testers, Sorters, Samplers, and Weighers	2012	.74443126	.20871057		.091442063				.00046247756		.020311549	.00046247756	71.889999	77.279999		73.959999				55.43		60.400002	55.43
51-9061.00	Inspectors, Testers, Sorters, Samplers, and Weighers	2013	3.9404151	.22433929	1.7600858	.12967212			0	.001292554		.032788008	.001292554	91.980003	77.279999	89.489998	73.959999			83.279999	55.43		60.400002	55.43
51-9061.00	Inspectors, Testers, Sorters, Samplers, and Weighers	2014	6.4886446	.23996802	2.8076365	.16954927			.0028590136	.011202436		.041830577	.011202436	91.980003	77.279999	89.489998	73.959999			55.75	55.43		60.400002	55.43
51-9061.00	Inspectors, Testers, Sorters, Samplers, and Weighers	2015	11.086104	.25699756	3.8551872	.21444292		.025582593	.0048042629	.020285217	.0028243284	.22312996	.076354608	88.769997	77.279999	89.489998	73.959999		56.68	55.75	55.43	55.75	60.400002	56.16
51-9061.00	Inspectors, Testers, Sorters, Samplers, and Weighers	2016	16.628176	.31906122	4.1527176	.21917056	.052977208	.33134153	.1258066	.033717811	.0080024675	.25270653	.52372009	80.07	77.279999	89.489998	73.959999	65.989998	56.68	55.75	55.43	55.75	60.400002	56.470001
51-9061.00	Inspectors, Testers, Sorters, Samplers, and Weighers	2017	17.245098	.32118332	4.1795745	.24406283	.07309217	.33138853	.12924463	.036092021	.011556015	.26312467	.52680928	79.449997	77.279999	89.489998	73.959999	65.989998	56.68	55.75	55.43	55.75	60.400002	56.57
51-9061.00	Inspectors, Testers, Sorters, Samplers, and Weighers	2018	20.130737	.32136121	4.7883101	.25852183	.073129751	.39184508	.13585311	.085685499	.015999803	.28945309	.74637187	79.040001	77.279999	89.489998	73.959999	65.989998	56.68	55.75	55.43	55.75	60.400002	56.990002
51-9061.00	Inspectors, Testers, Sorters, Samplers, and Weighers	2019	26.19029	.32145452	6.0219388	.33968052	.078916192	.43704996	.18296039	.12281557	.030950136	.34500563	.91064483	78.730003	77.279999	89.489998	73.959999	65.989998	56.68	55.75	55.43	55.75	60.400002	56.779999
51-9061.00	Inspectors, Testers, Sorters, Samplers, and Weighers	2020	28.857891	.32149956	6.0597849	.4151406	.09374702	.52515072	.1854547	.30203548	.034204684	.38843283	1.4292773	75.93	77.279999	89.489998	73.959999	65.989998	56.68	55.75	55.43	55.75	60.400002	56.470001
51-9061.00	Inspectors, Testers, Sorters, Samplers, and Weighers	2021	31.263748	.32160261	6.0655556	.49084798	.1659376	.67574877	.19588462	.36255044	.035648979	.41002247	1.831319	74.589996	77.279999	89.489998	73.959999	65.989998	56.68	55.75	55.43	55.75	60.400002	56.57
51-9061.00	Inspectors, Testers, Sorters, Samplers, and Weighers	2022	33.735897	.3216027	6.0832839	.5071792	.18923256	.70655388	.23229013	.71055233	.03634854	.44090772	2.4172032	72.720001	77.279999	89.489998	73.959999	65.989998	56.68	55.75	55.43	55.75	60.400002	55.849998
51-9061.00	Inspectors, Testers, Sorters, Samplers, and Weighers	2023	37.228924	.32160282	6.0879369	.51042771	.25792405	.70967042	.38014176	.92123997	.036755547	.75655681	2.6822565	69.720001	77.279999	89.489998	73.959999	65.989998	56.68	55.75	55.43	55.75	60.400002	55.639999
51-9071.01	Jewelers	2010	.28419054	.095875226		.030786954						.0023036082		66.720001	76.239998		77.480003						18.690001	
51-9071.01	Jewelers	2011	.47141495	.19079289		.036656249						.0046072165		65.889999	76.239998		77.480003						18.690001	
51-9071.01	Jewelers	2012	.69043225	.20623633		.094244711				.00032732394		.011943666	.00032732394	62.580002	76.239998		77.480003				33.59		18.690001	33.59
51-9071.01	Jewelers	2013	4.208066	.22167978	2.0818841	.13364652			0	.00091482035		.019280117	.00091482035	97.669998	76.239998	99.220001	77.480003			13.51	33.59		18.690001	33.59
51-9071.01	Jewelers	2014	6.9005365	.23712322	3.3209598	.17474587			.0019419541	.0079286573		.024597358	.0079286573	97.260002	76.239998	99.220001	77.480003			32.970001	33.59		18.690001	33.59
51-9071.01	Jewelers	2015	11.354694	.25395089	4.5600357	.2210155		.028432982	.0032632435	.014357102	.001670145	.13120566	.069829307	91.150002	76.239998	99.220001	77.480003		67.860001	32.970001	33.59	21.58	18.690001	47.669998
51-9071.01	Jewelers	2016	16.593264	.3152788	4.9119639	.22588803	.050067347	.36825937	.085452758	.023864176	.004732199	.14859739	.53284222	79.550003	76.239998	99.220001	77.480003	60.299999	67.860001	32.970001	33.59	21.58	18.690001	58.130001
51-9071.01	Jewelers	2017	17.144911	.31737575	4.9437308	.25154322	.069077462	.36831158	.087788001	.025544552	.0068335622	.1547235	.53516728	78.730003	76.239998	99.220001	77.480003	60.299999	67.860001	32.970001	33.59	21.58	18.690001	58.02
51-9071.01	Jewelers	2018	19.964252	.31755152	5.6637621	.2664454	.069112979	.43550414	.092276745	.060644917	.0094613619	.17020522	.73458868	78.209999	76.239998	99.220001	77.480003	60.299999	67.860001	32.970001	33.59	21.58	18.690001	55.43
51-9071.01	Jewelers	2019	25.82369	.31764373	7.1229367	.35009155	.074581593	.48574573	.12427385	.086924158	.01830213	.20287141	.88378167	76.660004	76.239998	99.220001	77.480003	60.299999	67.860001	32.970001	33.59	21.58	18.690001	53.990002
51-9071.01	Jewelers	2020	28.162815	.31768823	7.1677022	.42786446	.088597812	.58366257	.12596808	.21376918	.020226682	.22840762	1.331436	72.720001	76.239998	99.220001	77.480003	60.299999	67.860001	32.970001	33.59	21.58	18.690001	49.84
51-9071.01	Jewelers	2021	30.339571	.31779006	7.1745281	.50589222	.15682322	.75104016	.13305248	.25659937	.021080753	.24110284	1.7109815	69.93	76.239998	99.220001	77.480003	60.299999	67.860001	32.970001	33.59	21.58	18.690001	50.049999
51-9071.01	Jewelers	2022	32.34721	.31779015	7.1954975	.52272397	.17883867	.78527755	.15778056	.50290179	.021494433	.25926411	2.1751814	66.199997	76.239998	99.220001	77.480003	60.299999	67.860001	32.970001	33.59	21.58	18.690001	46.639999
51-9071.01	Jewelers	2023	34.892521	.31779027	7.2010012	.52607203	.24375719	.78874135	.25820717	.65201843	.021735113	.44487318	2.3732154	61.439999	76.239998	99.220001	77.480003	60.299999	67.860001	32.970001	33.59	21.58	18.690001	45.5
51-9071.06	Gem and Diamond Workers	2010	.32001907	.10065328		.038253233						.0027940664		82.349998	81.830002		97.769997						34.110001	
51-9071.06	Gem and Diamond Workers	2011	.52606869	.20030126		.045545917						.0055881329		81.419998	81.830002		97.769997						34.110001	
51-9071.06	Gem and Diamond Workers	2012	.78435481	.21651435		.11710042				.00036327279		.014486576	.00036327279	79.760002	81.830002		97.769997				39.080002		34.110001	39.080002
51-9071.06	Gem and Diamond Workers	2013	4.3911881	.23272744	2.0469217	.16605771			0	.0010152918		.02338502	.0010152918	99.019997	81.830002	98.910004	97.769997			73.550003	39.080002		34.110001	39.080002
51-9071.06	Gem and Diamond Workers	2014	7.1882839	.24894053	3.2651887	.21712425			.002195436	.0087994328		.029834349	.0087994328	98.910004	81.830002	98.910004	97.769997			38.98	39.080002		34.110001	39.080002
51-9071.06	Gem and Diamond Workers	2015	11.947331	.26660681	4.4834557	.27461493		.031655986	.0036891927	.015933892	.0019765422	.15914045	.077646382	96.220001	81.830002	98.910004	97.769997		78.93	38.98	39.080002	32.450001	34.110001	57.610001
51-9071.06	Gem and Diamond Workers	2016	17.692682	.33099103	4.829474	.28066912	.062042743	.41000319	.096606873	.026485097	.0056003463	.18023503	.59290957	88.459999	81.830002	98.910004	97.769997	83.389999	78.93	38.98	39.080002	32.450001	34.110001	66.510002
