occ_code_soc2010	occ_title_soc2010	year	daioe_allapps	daioe_stratgames	daioe_videogames	daioe_imgrec	daioe_imgcompr	daioe_imggen	daioe_readcompr	daioe_lngmod	daioe_translat	daioe_speechrec	daioe_genai	pctl_rank_allapps	pctl_rank_stratgames	pctl_rank_videogames	pctl_rank_imgrec	pctl_rank_imgcompr	pctl_rank_imggen	pctl_rank_readcompr	pctl_rank_lngmod	pctl_rank_translat	pctl_rank_speechrec	pctl_rank_genai
49-9097	 Signal and Track Switch Repairers	2017	14.838028	.27760953	4.3413715	.23217437	.059590615	.29493058	.068144828	.01812366	.0058245081	.14237863	.41956723	58.610001	63.02	92.68	71.440002	49.16	50.709999	20.530001	16	14.18	15.35	41.650002
49-9097	 Signal and Track Switch Repairers	2018	17.227737	.27776325	4.9736719	.24592905	.059621252	.34873596	.071629182	.043027095	.0080642831	.15662511	.57148635	57.189999	63.02	92.68	71.440002	49.16	50.709999	20.530001	16	14.18	15.35	38.669998
49-9097	 Signal and Track Switch Repairers	2019	22.256159	.27784389	6.2550554	.32313445	.064338826	.38896757	.096466713	.061672017	.015599608	.18668497	.68513942	54.990002	63.02	92.68	71.440002	49.16	50.709999	20.530001	16	14.18	15.35	36.98
49-9097	 Signal and Track Switch Repairers	2020	24.195114	.27788284	6.2943668	.39491886	.076430112	.46737584	.097781852	.15166758	.017239979	.21018374	1.021548	51.490002	63.02	92.68	71.440002	49.16	50.709999	20.530001	16	14.18	15.35	32.970001
49-9097	 Signal and Track Switch Repairers	2021	26.010788	.27797192	6.3003607	.46693847	.13528569	.60140574	.10328107	.18205525	.017967938	.22186604	1.3136034	49.68	63.02	92.68	71.440002	49.16	50.709999	20.530001	16	14.18	15.35	32.970001
49-9097	 Signal and Track Switch Repairers	2022	27.620272	.27797198	6.3187752	.48247418	.15427762	.62882185	.12247606	.35680491	.018320533	.23857827	1.6542026	46.959999	63.02	92.68	71.440002	49.16	50.709999	20.530001	16	14.18	15.35	30.889999
49-9097	 Signal and Track Switch Repairers	2023	29.713476	.27797207	6.3236084	.48556444	.21028046	.63159549	.20043154	.46260202	.018525673	.40937817	1.7970339	41.900002	63.02	92.68	71.440002	49.16	50.709999	20.530001	16	14.18	15.35	29.08
49-9098	 Helpers--Installation, Maintenance, and Repair Workers	2010	.20584548	.068272419	0	.021652542	0	0	0	0	0	.0020488331	0	18.59	20.139999	45.529999	28.82	83.099998	26.75	96.959999	8.8699999	43.07	13.15	82.059998
49-9098	 Helpers--Installation, Maintenance, and Repair Workers	2011	.34237164	.13586295	0	.025780434	0	0	0	0	0	.0040976661	0	17.290001	20.139999	13.28	28.82	85.040001	43.59	16	52.529999	90.349998	13.15	83.099998
49-9098	 Helpers--Installation, Maintenance, and Repair Workers	2012	.50314766	.14686018	0	.066282548	0	0	0	.00019802156	0	.010622717	.00019802156	16.52	20.139999	61.720001	28.82	82.970001	50.970001	92.160004	9.1300001	81.410004	13.15	9.1300001
49-9098	 Helpers--Installation, Maintenance, and Repair Workers	2013	3.2541628	.1578574	1.6580505	.093993932	0	0	0	.00055343995	0	.017147768	.00055343995	47.220001	20.139999	77.400002	28.82	78.43	27.91	12.24	9.1300001	30.379999	13.15	9.1300001
49-9098	 Helpers--Installation, Maintenance, and Repair Workers	2014	5.3188167	.16885462	2.6448731	.12289921	0	0	.0012047259	.0047966088	0	.021876931	.0047966088	44.619999	20.139999	77.400002	28.82	57.189999	3.04	9.6499996	9.1300001	12.63	13.15	9.1300001
49-9098	 Helpers--Installation, Maintenance, and Repair Workers	2015	8.7394819	.18083754	3.6316955	.15544076	0	.017426779	.0020244117	.0086856326	.0012480752	.11669452	.042577308	32.580002	20.139999	77.400002	28.82	56.669998	16.65	9.6499996	9.1300001	7.9699998	13.15	10.56
49-9098	 Helpers--Installation, Maintenance, and Repair Workers	2016	12.387857	.22450893	3.9119778	.15886761	.033455864	.22570878	.053012162	.01443714	.0035363035	.13216275	.32583323	20.66	20.139999	77.400002	28.82	11.85	16.65	9.6499996	9.1300001	7.9699998	13.15	12.63
49-9098	 Helpers--Installation, Maintenance, and Repair Workers	2017	12.789535	.22600217	3.9372776	.176911	.046158746	.22574079	.054460872	.01545372	.0051066224	.13761133	.32724261	20.01	20.139999	77.400002	28.82	11.85	16.65	9.6499996	9.1300001	7.9699998	13.15	12.63
49-9098	 Helpers--Installation, Maintenance, and Repair Workers	2018	14.859623	.22612733	4.5107236	.18739171	.046182476	.26692361	.057245545	.036688428	.0070703393	.15138079	.4488042	19.24	20.139999	77.400002	28.82	11.85	16.65	9.6499996	9.1300001	7.9699998	13.15	11.98
49-9098	 Helpers--Installation, Maintenance, and Repair Workers	2019	19.199772	.226193	5.6728368	.24622028	.049836699	.29771703	.077095531	.052586611	.013676916	.18043417	.53974777	18.459999	20.139999	77.400002	28.82	11.85	16.65	9.6499996	9.1300001	7.9699998	13.15	11.59
49-9098	 Helpers--Installation, Maintenance, and Repair Workers	2020	20.807957	.22622469	5.7084889	.30091816	.059202578	.35773098	.078146577	.1293242	.015115106	.20314613	.81222445	17.549999	20.139999	77.400002	28.82	11.85	16.65	9.6499996	9.1300001	7.9699998	13.15	10.82
49-9098	 Helpers--Installation, Maintenance, and Repair Workers	2021	22.26988	.2262972	5.7139254	.35579526	.10479195	.46031788	.082541518	.15523522	.015753342	.21443728	1.0438365	16.77	20.139999	77.400002	28.82	11.85	16.65	9.6499996	9.1300001	7.9699998	13.15	10.82
49-9098	 Helpers--Installation, Maintenance, and Repair Workers	2022	23.613138	.22629727	5.7306256	.36763307	.11950304	.48130223	.097882017	.30424112	.016062479	.23058993	1.3256621	15.74	20.139999	77.400002	28.82	11.85	16.65	9.6499996	9.1300001	7.9699998	13.15	10.69
49-9098	 Helpers--Installation, Maintenance, and Repair Workers	2023	25.406105	.22629733	5.7350087	.36998782	.1628827	.48342523	.16018349	.39445239	.016242336	.39567095	1.4456743	14.44	20.139999	77.400002	28.82	11.85	16.65	9.6499996	9.1300001	7.9699998	13.15	10.56
49-9099	Installation, Maintenance, and Repair Workers, All Other	2010	.25865331	.087450258	0	.026177179	0	0	0	0	0	.0026077579	0	60.040001	70.269997	70.269997	60.560001	91	3.8199999	9.2600002	36.849998	12.63	32.450001	64.050003
49-9099	Installation, Maintenance, and Repair Workers, All Other	2011	.43166685	.17402709	0	.031167656	0	0	0	0	0	.0052155158	0	59.779999	70.269997	78.82	60.560001	54.860001	17.42	1.1	20.139999	97.220001	32.450001	17.68
49-9099	Installation, Maintenance, and Repair Workers, All Other	2012	.63257259	.18811345	0	.080133326	0	0	0	.00029326486	0	.013520611	.00029326486	56.02	70.269997	22.6	60.560001	31.41	24.290001	95.790001	31.93	74.809998	32.450001	31.93
49-9099	Installation, Maintenance, and Repair Workers, All Other	2013	3.6751847	.20219982	1.7649436	.11363543	0	0	0	.00081963046	0	.021825707	.00081963046	82.970001	70.269997	88.800003	60.560001	3.1700001	44.619999	31.41	31.93	12.5	32.450001	31.93
49-9099	Installation, Maintenance, and Repair Workers, All Other	2014	6.0181093	.21628618	2.8153856	.14858092	0	0	.0018724438	.007103655	0	.027844993	.007103655	81.279999	70.269997	88.800003	60.560001	17.42	38.279999	35.43	31.93	69.620003	32.450001	31.93
49-9099	Installation, Maintenance, and Repair Workers, All Other	2015	10.015067	.23163512	3.8658276	.18792254	0	.022685697	.0031464393	.0128632	.0018055802	.14852896	.058410164	74.029999	70.269997	88.800003	60.560001	12.63	50.580002	35.43	31.93	30.76	32.450001	39.959999
49-9099	Installation, Maintenance, and Repair Workers, All Other	2016	14.614781	.28757387	4.1641793	.19206549	.042123899	.29382145	.082394078	.021381035	.0051159421	.16821694	.43417805	63.150002	70.269997	88.800003	60.560001	46.18	50.580002	35.43	31.93	30.76	32.450001	45.529999
49-9099	Installation, Maintenance, and Repair Workers, All Other	2017	15.112725	.28948659	4.1911101	.2138793	.05811796	.29386312	.084645733	.022886561	.0073877089	.17515191	.43622616	62.110001	70.269997	88.800003	60.560001	46.18	50.580002	35.43	31.93	30.76	32.450001	45.139999
49-9099	Installation, Maintenance, and Repair Workers, All Other	2018	17.584953	.28964689	4.8015261	.22655013	.05814784	.34747374	.088973805	.054334626	.010228603	.19267771	.60340554	61.080002	70.269997	88.800003	60.560001	46.18	50.580002	35.43	31.93	30.76	32.450001	43.59
49-9099	Installation, Maintenance, and Repair Workers, All Other	2019	22.761833	.289731	6.0385594	.29767182	.062748827	.38755974	.11982562	.077879429	.019786283	.22965688	.72847956	59.779999	70.269997	88.800003	60.560001	46.18	50.580002	35.43	31.93	30.76	32.450001	42.290001
49-9099	Installation, Maintenance, and Repair Workers, All Other	2020	24.834295	.28977159	6.07651	.36379969	.074541301	.46568424	.12145921	.19152582	.021866901	.25856468	1.1087027	56.799999	70.269997	88.800003	60.560001	46.18	50.580002	35.43	31.93	30.76	32.450001	40.869999
49-9099	Installation, Maintenance, and Repair Workers, All Other	2021	26.730734	.28986448	6.0822964	.43014422	.13194238	.59922904	.12829003	.22989938	.022790231	.27293608	1.4237936	54.990002	70.269997	88.800003	60.560001	46.18	50.580002	35.43	31.93	30.76	32.450001	40.869999
49-9099	Installation, Maintenance, and Repair Workers, All Other	2022	28.535295	.28986457	6.1000733	.44445574	.15046497	.62654585	.15213299	.4505733	.023237457	.29349521	1.8270661	52.91	70.269997	88.800003	60.560001	46.18	50.580002	35.43	31.93	30.76	32.450001	39.049999
49-9099	Installation, Maintenance, and Repair Workers, All Other	2023	30.967165	.28986466	6.1047392	.44730252	.2050838	.62930948	.24896497	.58417386	.023497654	.50361061	2.0018606	51.099998	70.269997	88.800003	60.560001	46.18	50.580002	35.43	31.93	30.76	32.450001	38.279999
51-1011	 First-Line Supervisors of Production and Operating Workers	2010	.21651745	.073168665	0	.019577615	0	0	0	0	0	.0030137037	0	26.620001	32.580002	21.57	13.54	36.849998	37.240002	83.099998	66.389999	17.940001	43.98	69.489998
51-1011	 First-Line Supervisors of Production and Operating Workers	2011	.36484474	.14560655	0	.023309937	0	0	0	0	0	.0060274075	0	28.040001	32.580002	95.529999	13.54	23.77	38.150002	21.959999	59	48.900002	43.98	44.490002
51-1011	 First-Line Supervisors of Production and Operating Workers	2012	.53878295	.15739246	0	.059930801	0	0	0	.0003671525	0	.015625345	.0003671525	27.780001	32.580002	2.6600001	13.54	57.970001	13.8	84.910004	44.369999	18.07	43.98	44.369999
51-1011	 First-Line Supervisors of Production and Operating Workers	2013	2.9030547	.16917837	1.3158978	.084986642	0	0	0	.0010261352	0	.025223283	.0010261352	19.879999	32.580002	32.189999	13.54	36.720001	44.240002	35.040001	44.369999	63.41	43.98	44.369999
51-1011	 First-Line Supervisors of Production and Operating Workers	2014	4.7953167	.18096426	2.099081	.11112197	0	0	.0023318676	.0088934097	0	.032179583	.0088934097	20.01	32.580002	32.189999	13.54	97.599998	43.200001	47.860001	44.369999	74.68	43.98	44.369999
51-1011	 First-Line Supervisors of Production and Operating Workers	2015	8.2482004	.19380654	2.8822644	.14054513	0	.020190842	.0039184513	.016104063	.0023099435	.17165026	.060426962	18.719999	32.580002	32.189999	13.54	85.82	37.5	47.860001	44.369999	46.18	43.98	42.68
51-1011	 First-Line Supervisors of Production and Operating Workers	2016	12.490619	.24060988	3.104708	.14364359	.036669217	.26150841	.10261032	.026767954	.0065450082	.19440305	.41386548	22.860001	32.580002	32.189999	13.54	25.58	37.5	47.860001	44.369999	46.18	43.98	40.740002
51-1011	 First-Line Supervisors of Production and Operating Workers	2017	12.94398	.24221022	3.1247871	.1599579	.050592184	.26154551	.10541444	.028652797	.0094513614	.20241757	.41631618	22.860001	32.580002	32.189999	13.54	25.58	37.5	47.860001	44.369999	46.18	43.98	40.740002
51-1011	 First-Line Supervisors of Production and Operating Workers	2018	15.1389	.24234435	3.5798976	.16943426	.050618194	.30926031	.11080445	.068024158	.013085818	.22267158	.59008789	23.379999	32.580002	32.189999	13.54	25.58	37.5	47.860001	44.369999	46.18	43.98	41.650002
51-1011	 First-Line Supervisors of Production and Operating Workers	2019	19.703806	.24241471	4.5021992	.22262539	.054623395	.34493786	.14922608	.09750104	.025313303	.26540726	.72010106	24.030001	32.580002	32.189999	13.54	25.58	37.5	47.860001	44.369999	46.18	43.98	41.77
51-1011	 First-Line Supervisors of Production and Operating Workers	2020	21.714846	.24244869	4.5304942	.27208167	.064888842	.41447061	.15126048	.23978047	.027975112	.2988151	1.1308411	25.58	32.580002	32.189999	13.54	25.58	37.5	47.860001	44.369999	46.18	43.98	42.68
51-1011	 First-Line Supervisors of Production and Operating Workers	2021	23.510996	.2425264	4.5348086	.32170001	.11485698	.53332883	.15976733	.28782222	.029156363	.31542367	1.4488722	27.01	32.580002	32.189999	13.54	25.58	37.5	47.860001	44.369999	46.18	43.98	42.68
51-1011	 First-Line Supervisors of Production and Operating Workers	2022	25.40921	.24252647	4.5480623	.33240342	.13098104	.55764151	.1894604	.56409454	.029728515	.33918321	1.9133708	29.209999	32.580002	32.189999	13.54	25.58	37.5	47.860001	44.369999	46.18	43.98	42.810001
51-1011	 First-Line Supervisors of Production and Operating Workers	2023	28.099785	.24252655	4.5515413	.3345325	.17852722	.56010121	.31005111	.73135561	.030061394	.58200699	2.1236582	31.540001	32.580002	32.189999	13.54	25.58	37.5	47.860001	44.369999	46.18	43.98	43.459999
51-2011	 Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	2010	.23096046	.077315867	0	.023426082	0	0	0	0	0	.002447312	0	40.09	45.66	27.4	41.259998	67.940002	97.860001	3.8199999	75.190002	17.16	27.01	4.0799999
51-2011	 Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	2011	.38538095	.15385953	0	.027892085	0	0	0	0	0	.004894624	0	39.18	45.66	20.4	41.259998	6.6700001	8.3500004	96.830002	57.970001	45.139999	27.01	8.2299995
51-2011	 Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	2012	.56653464	.16631345	0	.071711682	0	0	0	.0002692485	0	.012688737	.0002692485	37.759998	45.66	.83999997	41.259998	44.240002	90.610001	4.3400002	26.620001	92.68	27.01	26.620001
51-2011	 Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	2013	3.4263263	.17876738	1.6798141	.10169288	0	0	0	.00075250841	0	.020482851	.00075250841	63.02	45.66	80.120003	41.259998	71.050003	50.709999	68.459999	26.620001	72.470001	27.01	26.620001
51-2011	 Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	2014	5.6181369	.19122131	2.6795897	.13296577	0	0	.0016837963	.006521916	0	.026131794	.006521916	62.5	45.66	80.120003	41.259998	.57999998	72.470001	28.040001	26.620001	47.73	27.01	26.620001
51-2011	 Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	2015	9.3690758	.2047915	3.6793652	.16817278	0	.021920744	.0028294376	.011809793	.0017271361	.13939053	.055263232	55.509998	45.66	80.120003	41.259998	10.04	46.57	28.040001	26.620001	27.4	27.01	34.52
51-2011	 Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	2016	13.670606	.25424764	3.9633265	.17188032	.039369628	.28391388	.074092932	.019630076	.0048936773	.15786718	.41560531	45.790001	45.66	80.120003	41.259998	37.240002	46.57	28.040001	26.620001	27.4	27.01	41.259998
51-2011	 Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	2017	14.131668	.25593868	3.9889584	.19140162	.054317918	.28395414	.076117732	.021012312	.0070667467	.16437545	.41749963	45.27	45.66	80.120003	41.259998	37.240002	46.57	28.040001	26.620001	27.4	27.01	41.130001
51-2011	 Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	2018	16.460882	.25608042	4.5699315	.2027408	.054345842	.33575705	.080009751	.049884997	.009784217	.18082297	.57552356	44.619999	45.66	80.120003	41.259998	37.240002	46.57	28.040001	26.620001	27.4	27.01	39.57
51-2011	 Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	2019	21.317856	.25615478	5.7472982	.26638797	.058646001	.37449136	.10775327	.07150165	.018926661	.21552694	.69374704	43.200001	45.66	80.120003	41.259998	37.240002	46.57	28.040001	26.620001	27.4	27.01	38.669998
51-2011	 Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	2020	23.249159	.25619066	5.7834187	.32556611	.069667421	.44998154	.10922227	.17584118	.020916887	.24265616	1.0510772	42.810001	45.66	80.120003	41.259998	37.240002	46.57	28.040001	26.620001	27.4	27.01	35.43
51-2011	 Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	2021	25.017288	.25627279	5.7889261	.38493815	.12331535	.57902324	.11536489	.21107222	.021800103	.25614333	1.3502022	42.290001	45.66	80.120003	41.259998	37.240002	46.57	28.040001	26.620001	27.4	27.01	35.43
51-2011	 Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	2022	26.690933	.25627285	5.8058457	.39774558	.14062683	.60541898	.13680568	.4136745	.022227898	.27543753	1.7254579	39.57	45.66	80.120003	41.259998	37.240002	46.57	28.040001	26.620001	27.4	27.01	34.130001
51-2011	 Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	2023	28.941404	.25627294	5.8102865	.40029317	.19167443	.60808939	.22388189	.53633416	.022476792	.47262532	1.8869848	36.849998	45.66	80.120003	41.259998	37.240002	46.57	28.040001	26.620001	27.4	27.01	33.23
51-2021	 Coil Winders, Tapers, and Finishers	2010	.23164019	.079763599	0	.021928672	0	0	0	0	0	.0025788418	0	41	53.169998	62.889999	30.76	80.25	43.330002	80.120003	37.759998	90.870003	31.67	73.25
51-2021	 Coil Winders, Tapers, and Finishers	2011	.38881272	.15873054	0	.026109206	0	0	0	0	0	.0051576835	0	41.259998	53.169998	63.669998	30.76	48.77	79.860001	71.050003	27.139999	37.630001	31.67	59.130001
51-2021	 Coil Winders, Tapers, and Finishers	2012	.56820464	.17157874	0	.067127831	0	0	0	.00029038495	0	.013370689	.00029038495	38.799999	53.169998	83.610001	30.76	4.8600001	24.16	31.41	31.02	83.610001	31.67	31.02
51-2021	 Coil Winders, Tapers, and Finishers	2013	3.7433898	.18442693	1.9253622	.095192611	0	0	0	.0008115815	0	.021583695	.0008115815	86.849998	53.169998	98.379997	30.76	99.160004	17.809999	66.129997	31.02	52.400002	31.67	31.02
51-2021	 Coil Winders, Tapers, and Finishers	2014	6.1569433	.19727515	3.0712807	.12446652	0	0	.0018151938	.0070338962	0	.027536239	.0070338962	86.199997	53.169998	98.379997	30.76	35.040001	7.8400002	32.970001	31.02	27.27	31.67	31.02
51-2021	 Coil Winders, Tapers, and Finishers	2015	10.148261	.21127494	4.2171993	.15742306	0	.016589645	.003050237	.012736881	.0018118622	.14688203	.04878011	76.489998	53.169998	98.379997	30.76	30.120001	11.33	32.970001	31.02	31.280001	31.67	21.959999
51-2021	 Coil Winders, Tapers, and Finishers	2016	14.400685	.26229683	4.5426683	.16089362	.038176119	.21486634	.079874881	.021171069	.0051337406	.16635171	.3372786	60.040001	53.169998	98.379997	30.76	32.450001	11.33	32.970001	31.02	31.280001	31.67	16
51-2021	 Coil Winders, Tapers, and Finishers	2017	14.877	.26404139	4.5720472	.17916709	.052671243	.21489681	.082057692	.022661813	.0074134115	.17320977	.33922607	59	53.169998	98.379997	30.76	32.450001	11.33	32.970001	31.02	31.280001	31.67	16.26
51-2021	 Coil Winders, Tapers, and Finishers	2018	17.312559	.2641876	5.2379446	.18978147	.052698322	.25410131	.086253434	.053801049	.010264189	.19054125	.47944963	57.84	53.169998	98.379997	30.76	32.450001	11.33	32.970001	31.02	31.280001	31.67	18.07
51-2021	 Coil Winders, Tapers, and Finishers	2019	22.443207	.26426432	6.5874138	.24936026	.056868114	.2834155	.11616195	.077114642	.019855123	.22711039	.58436197	57.580002	53.169998	98.379997	30.76	32.450001	11.33	32.970001	31.02	31.280001	31.67	18.719999
51-2021	 Coil Winders, Tapers, and Finishers	2020	24.340269	.26430136	6.6288137	.30475572	.067555413	.34054652	.11774559	.18964502	.021942979	.25569764	.9143852	52.529999	53.169998	98.379997	30.76	32.450001	11.33	32.970001	31.02	31.280001	31.67	21.049999
51-2021	 Coil Winders, Tapers, and Finishers	2021	26.006815	.26438609	6.6351266	.36033267	.11957696	.43820539	.12436756	.22764176	.022869522	.26990968	1.1718721	49.549999	53.169998	98.379997	30.76	32.450001	11.33	32.970001	31.02	31.280001	31.67	20.790001
